analysis,target,model,feature,coef
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc158,-0.003786951117042584
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc159,0.003306937080052093
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc160,-0.006009112677206809
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc161,0.0011801494752431765
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc162,-0.0015252536324507017
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc163,-0.003223903401952378
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc164,0.001035349627568683
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc165,-0.005725220402124606
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc166,-0.001999621809084622
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc167,0.00040872432524481856
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc168,-0.004283134619353617
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc169,-0.0034532208919154403
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc170,0.0011030991064412657
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc171,-0.00043533621197826505
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc172,-8.146999151614954e-05
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc173,-0.0007895452887026458
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc174,0.0011133449472701291
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc175,0.007984802500505097
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc176,0.003452748481195863
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc177,0.0032691798141548842
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc178,-0.003355482683409196
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc179,-0.0019615701119944447
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc180,0.004534257992431258
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc181,0.004287575860367478
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc182,-0.0028626775571905507
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc183,-0.0014075273506848104
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc184,0.00035097144439112643
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc185,0.004192030107590629
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc186,-0.0029216363305978495
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc187,-0.004293104565040105
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc188,0.007737483258154509
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc189,-0.0013355362432137775
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc190,0.0029379885682639605
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc191,-0.000548689929286755
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc192,0.0009210108914872602
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc193,-0.0007872796799493454
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc194,-0.00493010923509482
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc195,-0.004069923170921444
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc196,0.0006673091669825181
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc197,0.0052437172337199914
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc198,0.001760757354346419
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc199,0.001509144782860603
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc200,-0.0036458893723010735
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc201,0.004746037200598833
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc202,0.0009905641618858344
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc203,-0.006431670301885098
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc204,0.005361136072738899
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc205,-0.000301711774599646
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc206,-0.0007495716298977168
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc207,0.0031003082095997767
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc208,-0.0070908498189561995
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc209,0.004098882346732766
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc210,-0.0014245241984288616
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc211,0.0036159392196880133
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc212,0.0028835487447227775
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc213,-0.004148170927433662
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc214,-0.004427889103264418
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc215,0.0009650425315999529
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc216,-0.0036260843438757073
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc217,-0.003987041592863991
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc218,-0.0037550821632225304
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc219,0.004968975087413977
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc220,1.933604957778928e-05
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc221,-0.0019214390428682158
